	Unnamed: 0	allow_noise	cluster_n	completeness	f1_macro	f1_macro_LOF	hash	homogeneity	in_f1	in_f1_LOF	min_cluster_size	mix_ratio	model_data_frac	model_desc	model_epochs	model_min_count	model_name	model_path	model_train_data	model_type	n_comps	out_f1	out_f1_LOF	out_prec	out_prec_LOF	out_rec	out_rec_LOF	test_data_contamination	test_data_fraction	test_data_name	test_data_path	test_data_seed	time	umap_metric	v_measure
1640	1640	0.0	4.0	0.10164116565954903	0.7112464649616196	0.5271804665307795	200|0.3|cosine|90|False	0.2309096176348413	0.9448654585392642	0.9097199341021416	90.0	0.3	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.477627471383975	0.1446409989594173	0.4558093346573982	0.13803376365441908	0.5016393442622951	0.15191256830601094	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	69.261288392001	cosine	0.14115090913876632
1641	1641	0.0	4.0	0.10164116565954903	0.6554514591872711	0.5415606226581888	200|0.4|cosine|15|False	0.2309096176348413	0.9342119714442614	0.912465678198792	15.0	0.4	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.3766909469302809	0.17065556711758587	0.3594836146971201	0.1628599801390268	0.3956284153005464	0.17923497267759564	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	66.82183706200158	cosine	0.14115090913876632
1642	1642	0.0	4.0	0.10164116565954903	0.5237292290602013	0.5415606226581888	200|0.4|cosine|45|False	0.2309096176348413	0.9090609555189456	0.912465678198792	45.0	0.4	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.13839750260145686	0.17065556711758587	0.1320754716981132	0.1628599801390268	0.1453551912568306	0.17923497267759564	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	70.005905643	cosine	0.14115090913876632
1643	1643	0.0	4.0	0.10164116565954903	0.6410713030598618	0.5455870663738634	6|0.4|cosine|15|False	0.2309096176348413	0.9314662273476112	0.913234486545854	15.0	0.4	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.3506763787721124	0.17793964620187305	0.3346573982125124	0.16981132075471694	0.36830601092896176	0.18688524590163932	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.025192439999955	cosine	0.14115090913876632
1644	1644	0.0	4.0	0.10164116565954903	0.5271804665307795	0.5455870663738634	6|0.4|cosine|45|False	0.2309096176348413	0.9097199341021416	0.913234486545854	45.0	0.4	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.1446409989594173	0.17793964620187305	0.13803376365441908	0.16981132075471694	0.15191256830601094	0.18688524590163932	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.178510831001404	cosine	0.14115090913876632
1645	1645	0.0	3.0	0.10164116565954903	0.6566018716774639	0.5438614476385744	200|1.0|cosine|15|False	0.2309096176348413	0.9344316309719932	0.912904997254256	15.0	1.0	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.3787721123829344	0.17481789802289285	0.3614697120158888	0.16683217477656406	0.3978142076502732	0.1836065573770492	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	96.48784080500263	cosine	0.14115090913876632
1646	1646	0.0	4.0	0.10164116565954903	0.5513391288248272	0.5455870663738634	6|0.4|cosine|90|False	0.2309096176348413	0.914332784184514	0.913234486545854	90.0	0.4	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.18834547346514047	0.17793964620187305	0.17974180734856007	0.16981132075471694	0.1978142076502732	0.18688524590163932	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.611080025000774	cosine	0.14115090913876632
1647	1647	0.0	3.0	0.10164116565954903	0.5421358289032853	0.5438614476385744	200|1.0|cosine|45|False	0.2309096176348413	0.912575507962658	0.912904997254256	45.0	1.0	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.17169614984391265	0.17481789802289285	0.16385302879841113	0.16683217477656406	0.18032786885245905	0.1836065573770492	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	100.15241463200071	cosine	0.14115090913876632
1648	1648	0.0	4.0	0.10164116565954903	0.6744332652754516	0.5271804665307795	200|0.3|cosine|15|False	0.2309096176348413	0.9378363536518396	0.9097199341021416	15.0	0.3	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.41103017689906346	0.1446409989594173	0.3922542204568024	0.13803376365441908	0.43169398907103823	0.15191256830601094	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	62.448447888999006	cosine	0.14115090913876632
1649	1649	0.0	4.0	0.10164116565954903	0.5214284040798156	0.5363837664523216	6|0.3|cosine|90|False	0.2309096176348413	0.9086216364634816	0.911477210323998	90.0	0.3	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.13423517169614985	0.16129032258064518	0.12810327706057598	0.15392254220456802	0.14098360655737704	0.16939890710382513	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.25176120499964	cosine	0.14115090913876632
1650	1650	0.0	4.0	0.10164116565954903	0.497269741785768	0.5271804665307795	200|0.3|cosine|45|False	0.2309096176348413	0.9040087863811094	0.9097199341021416	45.0	0.3	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.09053069719042664	0.1446409989594173	0.08639523336643495	0.13803376365441908	0.09508196721311477	0.15191256830601094	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	65.80101743500018	cosine	0.14115090913876632
1651	1651	0.0	4.0	0.10164116565954903	0.497269741785768	0.5363837664523216	6|0.3|cosine|45|False	0.2309096176348413	0.9040087863811094	0.911477210323998	45.0	0.3	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.09053069719042664	0.16129032258064518	0.08639523336643495	0.15392254220456802	0.09508196721311477	0.16939890710382513	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.916534566000335	cosine	0.14115090913876632
1652	1652	0.0	4.0	0.10173598089375016	0.7244762085988362	0.5726217598933931	3|1.0|cosine|15|False	0.23111553967954354	0.9473915431081824	0.9183964854475564	15.0	1.0	0.1	doc2vecwiki011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_10/doc2vec_wiki.bin	wikiEN	doc2vec	3.0	0.5015608740894901	0.22684703433923	0.4786494538232373	0.21648460774577954	0.526775956284153	0.23825136612021855	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	21.572698154000136	cosine	0.14128080946476732
1653	1653	0.0	49.0	0.01910908915506069	0.5496135100895381	0.4800135544328768	15|0.0|cosine|15|False	0.2320640839574185	0.914003294892916	0.9007138934651291	15.0	0.0	1.0	doc2vecimdb20news101001	10.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_10_min1/doc2vec_wiki.bin	imdb_20news	doc2vec	15.0	0.18522372528616027	0.05931321540062435	0.17676266137040714	0.05660377358490566	0.19453551912568307	0.062295081967213124	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	34.80325231000461	cosine	0.03531056454061635
1654	1654	0.0	5.0	0.09830872175040006	0.5542151600503091	0.5208531978347194	200|0.15|cosine|45|False	0.23425757116451126	0.914881933003844	0.9085118066996156	45.0	0.15	1.0	doc2vecwikiall	100.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wikiEN	doc2vec	200.0	0.1935483870967742	0.13319458896982309	0.1847070506454816	0.12711022840119166	0.20327868852459016	0.13989071038251366	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	74.30558975100575	cosine	0.13849607054091134
1655	1655	0.0	46.0	0.023034096817494482	0.5409854164130925	0.5030218042367317	45|0.0|cosine|15|False	0.2344092165625375	0.912355848434926	0.9051070840197694	15.0	0.0	0.1	doc2vecwikiimdb20news011030	10.0	30.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_10_min30/doc2vec_wiki.bin	wiki_imdb_20news	doc2vec	45.0	0.16961498439125908	0.10093652445369407	0.1618669314796425	0.09632571996027806	0.17814207650273226	0.10601092896174864	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	43.0	69.88446211299743	cosine	0.04194635718694345
1656	1656	0.0	6.0	0.09666232319864784	0.5870019160208024	0.5697457286679113	15|0.0|cosine|45|False	0.23469772084363585	0.9211422295442064	0.9178473366282264	45.0	0.0	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.2528616024973985	0.22164412070759626	0.2413108242303873	0.21151936444885802	0.26557377049180325	0.23278688524590166	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	52.14667406299851	cosine	0.13692916423730692
1657	1657	0.0	4.0	0.10343655809742476	0.6203638782363923	0.5346581477170324	15|1.0|cosine|15|False	0.2349947703781362	0.9275123558484348	0.9111477210323996	15.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.3132154006243497	0.15816857440166493	0.2989076464746773	0.1509433962264151	0.3289617486338798	0.16612021857923498	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	27.398682636998274	cosine	0.1436453907993589
1658	1658	0.0	4.0	0.10343655809742476	0.6422217155500546	0.5714713474032004	3|1.0|cosine|15|False	0.2349947703781362	0.9316858868753431	0.9181768259198242	15.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	3.0	0.3527575442247659	0.2247658688865765	0.33664349553128103	0.21449851042701093	0.3704918032786885	0.2360655737704918	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	21.397337529997454	cosine	0.1436453907993589
1659	1659	0.0	4.0	0.10343655809742476	0.6543010466970784	0.5352333539621288	45|1.0|cosine|15|False	0.2349947703781362	0.9339923119165292	0.911257550796266	15.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	45.0	0.37460978147762747	0.1592091571279917	0.3574975173783516	0.1519364448857994	0.3934426229508197	0.16721311475409836	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	36.609583957000716	cosine	0.1436453907993589
1660	1660	0.0	4.0	0.10343655809742476	0.5582416037659838	0.5714713474032004	3|1.0|cosine|45|False	0.2349947703781362	0.915650741350906	0.9181768259198242	45.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	3.0	0.2008324661810614	0.2247658688865765	0.1916583912611718	0.21449851042701093	0.21092896174863388	0.2360655737704918	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	21.69499376500244	cosine	0.1436453907993589
1661	1661	0.0	4.0	0.10343655809742476	0.4984201542759608	0.5714713474032004	3|1.0|cosine|90|False	0.2349947703781362	0.9042284459088412	0.9181768259198242	90.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	3.0	0.09261186264308012	0.2247658688865765	0.08838133068520357	0.21449851042701093	0.09726775956284152	0.2360655737704918	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	21.897504945001856	cosine	0.1436453907993589
1662	1662	0.0	4.0	0.1035317519429911	0.630717590648127	0.529481291511165	6|1.0|cosine|15|False	0.2352014717539625	0.9294892915980228	0.9101592531576056	15.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.331945889698231	0.14880332986472425	0.31678252234359483	0.1420059582919563	0.34863387978142074	0.15628415300546447	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	23.700017673996626	cosine	0.14377580188026104
1663	1663	0.0	4.0	0.1035317519429911	0.4593061296094072	0.5277556727758759	6|0.3|cosine|90|False	0.2352014717539625	0.8967600219659528	0.9098297638660076	90.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.021852237252861603	0.14568158168574402	0.020854021847070508	0.13902681231380334	0.022950819672131147	0.15300546448087432	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.129290195996873	cosine	0.14377580188026104
1664	1664	0.0	4.0	0.1035317519429911	0.5329325289817433	0.5277556727758759	6|0.3|cosine|45|False	0.2352014717539625	0.9108182317408018	0.9098297638660076	45.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.15504682622268467	0.14568158168574402	0.14796425024826215	0.13902681231380334	0.1628415300546448	0.15300546448087432	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.805899243001475	cosine	0.14377580188026104
1665	1665	0.0	4.0	0.1035317519429911	0.5749225848737787	0.529481291511165	6|1.0|cosine|45|False	0.2352014717539625	0.9188358045030204	0.9101592531576056	45.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.23100936524453694	0.14880332986472425	0.2204568023833168	0.1420059582919563	0.2426229508196721	0.15628415300546447	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	24.058679899000712	cosine	0.14377580188026104
1666	1666	0.0	4.0	0.10356351090268978	0.4667838107956601	0.5151011353837556	200|0.3|cosine|90|False	0.2352704042768168	0.8981878088962109	0.9074135090609556	90.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.035379812695109265	0.12278876170655564	0.033763654419066536	0.11717974180734855	0.03715846994535519	0.12896174863387974	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	71.50096867200045	cosine	0.1438193048974693
1667	1667	0.0	7.0	0.08101200170836878	0.5513391288248272	0.5582416037659838	15|0.0|cosine|45|False	0.2353130021642696	0.914332784184514	0.915650741350906	45.0	0.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.18834547346514047	0.2008324661810614	0.17974180734856007	0.1916583912611718	0.1978142076502732	0.21092896174863388	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	44.0	47.43901915900642	cosine	0.12052905777254698
1668	1668	0.0	4.0	0.10359528371699522	0.5645688724620439	0.5208531978347194	15|0.3|cosine|45|False	0.23533935284423665	0.9168588687534324	0.9085118066996156	45.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.2122788761706556	0.13319458896982309	0.2025819265143992	0.12711022840119166	0.22295081967213115	0.13989071038251366	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	17.02073570200082	cosine	0.1438628242603246
1669	1669	0.0	4.0	0.10359528371699522	0.5053226292171172	0.5208531978347194	15|0.3|cosine|90|False	0.23533935284423665	0.9055464030752334	0.9085118066996156	90.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.10509885535900104	0.13319458896982309	0.1002979145978153	0.12711022840119166	0.1103825136612022	0.13989071038251366	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	17.341303885998062	cosine	0.1438628242603246
1670	1670	0.0	4.0	0.10362707039533373	0.5156763416288519	0.5151011353837556	200|0.3|cosine|45|False	0.2354083174637012	0.9075233388248214	0.9074135090609556	45.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.12382934443288242	0.12278876170655564	0.11817279046673287	0.11717974180734855	0.13005464480874318	0.12896174863387974	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	68.74449139400167	cosine	0.143906359979159
1671	1671	0.0	4.0	0.10362707039533373	0.4759871107172021	0.5346581477170324	6|0.4|cosine|90|False	0.2354083174637012	0.8999450851180669	0.9111477210323996	90.0	0.4	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.05202913631633714	0.15816857440166493	0.04965243296921549	0.1509433962264151	0.0546448087431694	0.16612021857923498	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.48298456900011	cosine	0.143906359979159
1672	1672	0.0	4.0	0.10375607161656752	0.48346479190345504	0.5467374788640562	3|0.15|cosine|90|False	0.23547354665074624	0.9013728720483252	0.9134541460735859	90.0	0.15	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	3.0	0.06555671175858481	0.18002081165452655	0.06256206554121152	0.1717974180734856	0.06885245901639345	0.18907103825136606	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	12.121649246000745	cosine	0.14404290695424862
1673	1673	0.0	4.0	0.10375607161656752	0.497269741785768	0.5467374788640562	3|0.15|cosine|45|False	0.23547354665074624	0.9040087863811094	0.9134541460735859	45.0	0.15	0.1	doc2vecwiki013001	30.0	1.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_01_30_min1/doc2vec_wiki.bin	wikiEN	doc2vec	3.0	0.09053069719042664	0.18002081165452655	0.08639523336643495	0.1717974180734856	0.09508196721311477	0.18907103825136606	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	11.911317567999506	cosine	0.14404290695424862
1674	1674	0.0	4.0	0.10365887094713484	0.6445225405304399	0.5277556727758759	6|0.3|cosine|15|False	0.2354772981426843	0.9321252059308072	0.9098297638660076	15.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.3569198751300728	0.14568158168574402	0.34061569016881826	0.13902681231380334	0.3748633879781421	0.15300546448087432	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	14.517068129000108	cosine	0.1439499120643058
1675	1675	0.0	4.0	0.10365887094713484	0.6916894526283429	0.5346581477170324	6|0.4|cosine|15|False	0.2354772981426843	0.94113124656782	0.9111477210323996	15.0	0.4	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.4422476586888658	0.15816857440166493	0.4220456802383317	0.1509433962264151	0.4644808743169399	0.16612021857923498	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	15.808518057001493	cosine	0.1439499120643058
1676	1676	0.0	4.0	0.10365887094713484	0.5657192849522367	0.5346581477170324	6|0.4|cosine|45|False	0.2354772981426843	0.9170785282811642	0.9111477210323996	45.0	0.4	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	6.0	0.21436004162330907	0.15816857440166493	0.20456802383316786	0.1509433962264151	0.22513661202185792	0.16612021857923498	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.16780454000036	cosine	0.1439499120643058
1677	1677	0.0	4.0	0.10365887094713484	0.6169126407658141	0.5151011353837556	200|0.3|cosine|15|False	0.2354772981426843	0.9268533772652388	0.9074135090609556	15.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.3069719042663892	0.12278876170655564	0.2929493545183714	0.11717974180734855	0.3224043715846995	0.12896174863387974	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	65.01463550699918	cosine	0.1439499120643058
1678	1678	0.0	4.0	0.10369068538184624	0.5369589726974178	0.5352333539621288	200|1.0|cosine|45|False	0.2355462948886879	0.9115870400878636	0.911257550796266	45.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.16233090530697192	0.1592091571279917	0.15491559086395235	0.1519364448857994	0.17049180327868851	0.16721311475409836	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	102.61557486799938	cosine	0.14399348052612035
1679	1679	0.0	4.0	0.10369068538184624	0.6773092965009334	0.5208531978347194	15|0.3|cosine|15|False	0.2355462948886879	0.9383855024711696	0.9085118066996156	15.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.4162330905306971	0.13319458896982309	0.3972194637537239	0.12711022840119166	0.4371584699453552	0.13989071038251366	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	16.48408124100024	cosine	0.14399348052612035
1680	1680	0.0	4.0	0.10369068538184624	0.5093490729327919	0.5231540228151048	15|0.4|cosine|90|False	0.2355462948886879	0.9063152114222957	0.9089511257550796	90.0	0.4	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.11238293444328826	0.13735691987513007	0.10724925521350546	0.13108242303872888	0.1180327868852459	0.14426229508196722	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	19.164702190999375	cosine	0.14399348052612035
1681	1681	0.0	4.0	0.10369068538184624	0.5473126851091525	0.5231540228151048	15|0.4|cosine|45|False	0.2355462948886879	0.913563975837452	0.9089511257550796	45.0	0.4	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	15.0	0.18106139438085328	0.13735691987513007	0.1727904667328699	0.13108242303872888	0.1901639344262295	0.14426229508196722	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	18.533546950999156	cosine	0.14399348052612035
1682	1682	0.0	4.0	0.10369068538184624	0.6560266654323677	0.5352333539621288	200|1.0|cosine|15|False	0.2355462948886879	0.9343218012081276	0.911257550796266	15.0	1.0	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	200.0	0.3777315296566077	0.1592091571279917	0.3604766633565045	0.1519364448857994	0.39672131147540973	0.16721311475409836	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	98.53925464100028	cosine	0.14399348052612035
1683	1683	0.0	4.0	0.10375435593779424	0.4869160293740332	0.5225788165700085	45|0.3|cosine|90|False	0.2356843366117044	0.9020318506315212	0.9088412959912135	90.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	45.0	0.07180020811654525	0.1363163371488033	0.06852035749751738	0.1300893743793446	0.07540983606557378	0.1431693989071038	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	22.483051401999546	cosine	0.14408066662116187
1684	1684	0.0	4.0	0.10375435593779424	0.5530647475601165	0.5225788165700085	45|0.3|cosine|45|False	0.2356843366117044	0.9146622734761122	0.9088412959912135	45.0	0.3	0.3	doc2vecwiki031030	30.0	10.0	doc2vec	/home/philipp/projects/dad4td/models/doc2vec_03_10/doc2vec_wiki.bin	wikiEN	doc2vec	45.0	0.19146722164412072	0.1363163371488033	0.182720953326713	0.1300893743793446	0.2010928961748634	0.1431693989071038	0.1	0.15	imdb_20news	/home/philipp/projects/dad4td/data/processed/20_news_imdb.pkl	42.0	21.639390037998968	cosine	0.14408066662116187
