	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
0	3.0	1.0	0.1	0.15	0.5852762972855133	5|0.5|cosine|60	0.0	0.9208127402526084	60.0	0.5	5.0	0.2497398543184183	0.23833167825223436	0.26229508196721313	43.0	15.375160260002303	cosine	0.0
1	3.0	1.0	0.1	0.15	0.6255407344422597	10|0.4|cosine|60	0.0	0.928500823723229	60.0	0.4	10.0	0.32258064516129037	0.30784508440913605	0.33879781420765026	43.0	15.5458704699995	cosine	0.0
2	3.0	1.0	0.1	0.15	0.5824002660600315	10|0.3|cosine|120	0.0	0.9202635914332784	120.0	0.3	10.0	0.2445369406867846	0.2333664349553128	0.2568306010928962	43.0	14.85389755199867	cosine	0.0
3	2.0	1.0	0.1	0.15	0.6341688281187052	10|0.3|cosine|60	0.0	0.930148270181219	60.0	0.3	10.0	0.3381893860561915	0.3227408142999007	0.3551912568306011	43.0	14.33358006799972	cosine	0.0
4	2.0	1.0	0.1	0.15	0.5743473786286823	5|1.0|cosine|60	0.0	0.9187259747391544	60.0	1.0	5.0	0.2299687825182102	0.21946375372393248	0.24153005464480876	43.0	21.090048910002224	cosine	0.0
5	3.0	1.0	0.1	0.15	0.5404102101679962	5|1.0|cosine|30	0.0	0.9122460186710599	30.0	1.0	5.0	0.16857440166493234	0.1608738828202582	0.17704918032786884	43.0	20.74179409899807	cosine	0.0
6	3.0	1.0	0.1	0.15	0.5904531534913807	5|0.6|cosine|120	0.0	0.9218012081274024	120.0	0.6	5.0	0.259105098855359	0.24726911618669314	0.2721311475409836	43.0	16.92585699099436	cosine	0.0
7	3.0	1.0	0.1	0.15	0.5720465536482968	5|0.6|cosine|90	0.0	0.9182866556836904	90.0	0.6	5.0	0.22580645161290322	0.21549155908639522	0.2371584699453552	43.0	16.787184313994658	cosine	0.0
8	3.0	1.0	0.1	0.15	0.5593920162561765	5|0.6|cosine|30	0.0	0.9158704008786381	30.0	0.6	5.0	0.20291363163371487	0.1936444885799404	0.21311475409836064	43.0	16.57650449400535	cosine	0.0
9	3.0	1.0	0.1	0.15	0.5944795972070555	5|0.5|cosine|120	0.0	0.9225700164744647	120.0	0.5	5.0	0.26638917793964617	0.2542204568023833	0.2797814207650273	43.0	15.807036728998355	cosine	0.0
10	3.0	1.0	0.1	0.15	0.5001457730112499	10|1.0|cosine|90	0.0	0.9045579352004393	90.0	1.0	10.0	0.09573361082206036	0.0913604766633565	0.1005464480874317	44.0	22.97342991700134	cosine	0.0
11	3.0	1.0	0.1	0.15	0.5542151600503091	5|0.5|cosine|30	0.0	0.9148819330038441	30.0	0.5	5.0	0.1935483870967742	0.18470705064548162	0.20327868852459016	43.0	15.278704415002721	cosine	0.0
12	3.0	1.0	0.1	0.15	0.5743473786286823	5|0.4|cosine|60	0.0	0.9187259747391544	60.0	0.4	5.0	0.2299687825182102	0.21946375372393248	0.24153005464480876	43.0	14.530078736999712	cosine	0.0
13	3.0	1.0	0.1	0.15	0.5657192849522367	3|1.0|cosine|120	0.0	0.9170785282811642	120.0	1.0	3.0	0.21436004162330907	0.20456802383316783	0.22513661202185792	43.0	19.663250094999967	cosine	0.0
